3.46905151271e-08,1.56266141494e-10,8.38417800743e-13,5.88785314377e-13,4.88495235658e-13,1.36798509544e-13,1.41458854724e-13,1.20904597268e-13,9.76175635825e-14,9.2028164948e-14,8.56096307817e-14,8.47077019242e-14,7.54612351853e-14,7.03804314474e-14,6.68705871518e-14,6.32954814056e-14,6.00985611394e-14,5.74226992527e-14,5.44666487894e-14,5.20653396855e-14,4.98769224687e-14,4.7837344159e-14,4.58628062625e-14,4.40957052407e-14,4.20328215995e-14,4.03279214557e-14
1.11156925033e-07,4.68034844584e-09,1.2198428866e-12,5.87121557289e-11,4.66188476831e-13,2.48428088074e-13,6.37775407096e-14,4.58347375046e-14,1.4034206067e-13,1.25986382416e-13,5.37265321867e-14,7.06184696317e-14,7.26688974167e-14,7.34145482136e-14,6.58218688452e-14,6.70507468238e-14,6.13982572205e-14,5.95197039403e-14,5.6772343215e-14,5.39101019861e-14,5.19127211592e-14,4.93366723171e-14,4.76517554575e-14,4.59052748409e-14,4.3913915002e-14,4.16756502172e-14
2.84247416792e-05,0.000357460684227,1.93971791236e-07,0.00728448926418,8.48292400454e-10,1.67770931887e-08,2.59293048919e-09,3.46622936816e-08,1.77147712893e-09,8.07664824968e-10,2.2836360948e-09,4.5958252631e-09,8.0152994268e-07,8.0240857454e-08,5.94906241744e-09,3.51154212333e-08,4.88077309177e-12,5.18609107172e-13,5.79088156364e-14,5.60455391519e-14,5.39350983146e-14,5.12846457763e-14,4.93800385683e-14,4.74414981955e-14,4.52954028422e-14,4.35934221165e-14
0.274497457656,0.253618555448,0.240468591698,0.246886760035,0.267178799323,0.287117361769,0.30361601753,0.320141227751,0.316927372683,0.303651794595,0.304841046921,0.291001192723,0.302188262895,0.296537368882,0.261254674021,0.238143456094,0.206842847881,0.145167594866,0.0344054668094,5.86561008573e-14,5.61554942728e-14,5.35818224736e-14,5.14644599882e-14,4.93406196167e-14,4.70074180635e-14,4.51999134977e-14
0.680451361487,0.675974930402,0.665005462917,0.639512402182,0.626221064426,0.623985508021,0.626663166366,0.616105194194,0.593281077413,0.575404478738,0.55809732359,0.541610058463,0.46341865993,0.466256951418,0.425492729232,0.400165546779,0.277243476916,0.193472026433,0.00783823761887,6.1149420844e-14,5.84334470649e-14,5.58378577824e-14,5.36978032619e-14,5.13856346886e-14,4.91435746028e-14,4.68810728887e-14
0.925015470764,0.921764556917,0.905870689757,0.881634531721,0.868724361529,0.855076174401,0.834815032426,0.817427894673,0.804486242726,0.768462482424,0.710599556765,0.649730156219,0.629989937299,0.629281378089,0.575106250641,0.401960804161,0.157491925705,0.0256064927725,6.61178768251e-14,6.3671297922e-14,6.12516439985e-14,5.83655566009e-14,5.57400085932e-14,5.33332554248e-14,5.10724479993e-14,4.90577851712e-14
1.11588936006,1.1099428584,1.09424770837,1.08773738107,1.06085589398,1.02053903936,0.994483143192,0.97687413109,0.960157843882,0.908464027213,0.892169665335,0.745523606077,0.727429840085,0.691601241553,0.670441115707,0.28238736826,0.013860362026,7.19480933076e-14,6.88459490121e-14,6.6095367563e-14,6.36362974675e-14,6.0636723135e-14,5.83653655108e-14,5.57699988271e-14,5.31546730308e-14,5.09972051121e-14
1.29244698047,1.28382678583,1.2812035641,1.26127316503,1.23922765397,1.19971659072,1.17822869877,1.14709210821,1.13310110136,1.09295218638,0.910592525562,0.951863856378,0.925560592923,0.817619821214,0.260012698354,0.00646111946206,8.63394516994e-14,7.46414432189e-14,7.17719058136e-14,6.87125168702e-14,6.61226289406e-14,6.36107617845e-14,6.08500801259e-14,5.79893981152e-14,5.55479542222e-14,5.32902444277e-14
1.47155311987,1.46429875886,1.44741628891,1.42703789685,1.39380168271,1.37796305609,1.35364338407,1.30358858833,1.29887564854,1.17949770162,1.08029818587,1.0111549903,0.98284159218,0.953370815448,8.82465861437e-14,8.60145066646e-14,8.0417484121e-14,7.78504794376e-14,7.45724026834e-14,7.17261331343e-14,6.88883784244e-14,6.633992143e-14,6.3406503708e-14,6.09096638612e-14,5.8377908805e-14,5.59357854714e-14
1.62137715618,1.60879256779,1.59899251363,1.56705942536,1.51286027433,1.4609857964,1.48781283918,1.4570013212,1.29973121448,1.23762584397,1.18878446069,1.15790959134,0.341259568643,9.76298497996e-14,9.35952480485e-14,8.63701816629e-14,8.34834698854e-14,8.06810167001e-14,7.79189200831e-14,7.47779114419e-14,7.1881777658e-14,6.93934777209e-14,6.62877568911e-14,6.36386057203e-14,6.12516826877e-14,5.83100288875e-14
