4.85722573274e-17,1.04083408559e-16,0.00152498382092,1.5959455979e-16,1.04083408559e-16,2.15105711021e-16,1.04083408559e-16,4.85722573274e-17,4.85722573274e-17,1.5959455979e-16,4.85722573274e-17,1.04083408559e-16,4.85722573274e-17,4.85722573274e-17,1.04083408559e-16,2.70616862252e-16
1.04083408559e-16,4.85722573274e-17,0.00163079455656,2.15105711021e-16,0.00162388211084,4.85722573274e-17,1.5959455979e-16,1.04083408559e-16,1.04083408559e-16,1.04083408559e-16,2.15105711021e-16,1.04083408559e-16,1.5959455979e-16,2.15105711021e-16,1.5959455979e-16,1.04083408559e-16
4.85722573274e-17,1.04083408559e-16,0.00164116987523,2.15105711021e-16,1.04083408559e-16,1.04083408559e-16,4.85722573274e-17,0.00169580091166,0.00171162140569,1.04083408559e-16,1.04083408559e-16,2.15105711021e-16,0.00172065764799,2.15105711021e-16,1.04083408559e-16,2.15105711021e-16
0.108028046961,0.10778827311,0.105307442209,0.101402781088,0.0959296891195,0.0893992989749,0.0815110960049,0.073201897586,0.0637928846936,0.0531407491934,0.044293880385,0.0341199180626,0.0270552222809,0.019806723292,0.0151706245297,0.0109399162007
0.318988964297,0.318120811487,0.316866767088,0.315340122596,0.312972134329,0.30974083303,0.306337486092,0.302707294291,0.2964572982,0.289999691497,0.280318432156,0.265948993177,0.254447517847,0.250034749589,0.243550299349,0.227755649798
0.421458529512,0.419853967806,0.41704664444,0.412806453326,0.410146189422,0.410720528191,0.4106283881,0.411431664579,0.407183789293,0.393566536189,0.374666083075,0.382200364181,0.384598850526,0.35408920366,0.370552148148,0.340622607085
0.49383818869,0.493984796826,0.492469360133,0.487252186348,0.47481589653,0.474788950792,0.48129269836,0.487632860798,0.472149261695,0.451616430176,0.475423992946,0.44087492054,0.466376601921,0.430664470324,0.427693136352,0.371416999554
0.541870072443,0.545683427255,0.549734284808,0.546920872078,0.535695094715,0.5239964254,0.535828830115,0.546587625702,0.511878708799,0.533683983382,0.503668953585,0.509695796964,0.478739875012,0.494111422824,0.146154559108,0.41153096369
0.592754380634,0.593613222704,0.592636541846,0.596146548305,0.583683440472,0.571282361543,0.586030108029,0.568998934343,0.557066348381,0.551421337162,0.528233147029,0.435128883916,0.539081302739,0.543062485491,1.5959455979e-16,1.5959455979e-16
0.633310571358,0.633309166461,0.63409915342,0.636563801702,0.621203155208,0.611902873909,0.624777343306,0.60143625334,0.576724791332,0.515235901163,0.340070097977,0.585414752205,0.546093512664,4.85722573274e-17,4.85722573274e-17,3.81639164715e-16
0.664521004151,0.663652588903,0.667569382754,0.667923591194,0.651065525677,0.647380267038,0.637181345916,0.587670271119,0.624516954187,0.505036080242,0.619781691481,0.561468838378,1.5959455979e-16,4.85722573274e-17,4.85722573274e-17,2.70616862252e-16
0.698002908652,0.697192029438,0.692602331338,0.680414188381,0.683280369422,0.596688542309,0.6686554667,0.657051464722,0.494608620869,0.0635443783177,2.70616862252e-16,1.5959455979e-16,2.70616862252e-16,2.70616862252e-16,2.70616862252e-16,1.5959455979e-16
0.721366528887,0.715281839809,0.678953176078,0.724279441427,0.679029393473,0.700221983671,0.693864905554,0.0306804316913,1.5959455979e-16,2.70616862252e-16,2.70616862252e-16,4.85722573274e-17,1.5959455979e-16,2.70616862252e-16,1.5959455979e-16,1.5959455979e-16
0.725074816476,0.668227369184,0.722712833039,0.72255225351,0.732962065412,0.714004551183,0.013685243666,4.85722573274e-17,4.85722573274e-17,2.70616862252e-16,1.5959455979e-16,2.70616862252e-16,2.70616862252e-16,2.70616862252e-16,4.85722573274e-17,2.70616862252e-16
0.675246576836,0.762543064708,0.738040365942,0.725434900033,0.0281467200004,1.5959455979e-16,3.81639164715e-16,1.5959455979e-16,4.85722573274e-17,2.70616862252e-16,2.70616862252e-16,1.5959455979e-16,2.70616862252e-16,2.70616862252e-16,4.85722573274e-17,4.85722573274e-17
0.642491472517,0.122540119476,0.0220380777621,4.85722573274e-17,1.5959455979e-16,1.5959455979e-16,1.5959455979e-16,3.81639164715e-16,2.70616862252e-16,4.85722573274e-17,1.5959455979e-16,1.5959455979e-16,4.85722573274e-17,4.85722573274e-17,1.5959455979e-16,1.5959455979e-16
