0.0238388846406,0.0330830794749,0.0421616512253,0.0509444398213,0.0593009400317,0.0671063236795,0.074261728241,0.080716547206,0.0864877249283,0.0916592742213,0.0963617904044
0.0265560212121,0.0389633612483,0.0508123079885,0.0615148684043,0.0708355982813,0.0785388417154,0.0845780489971,0.0891165549341,0.0924191105011,0.0947546520154,0.0963617904044
0.0310278761504,0.0472928821158,0.0619938015679,0.0742452386816,0.0845497639261,0.0911094334281,0.0945978175042,0.0962031772989,0.0967512152669,0.0967264746169,0.0963617904044
0.0450288160962,0.0652787468794,0.0861497616946,0.0921995648619,0.101202183779,0.102775647252,0.102214597034,0.100920100159,0.0994159367932,0.0978679802188,0.0963617904044
0.443166242019,0.422923960617,0.309934458153,0.115321279573,0.113025286938,0.109696504163,0.106490764177,0.103550500375,0.100891999315,0.0985160438449,0.0963617904044
0.70030769379,0.138393901753,0.131135096074,0.124020256521,0.118009920294,0.112921347963,0.108621323197,0.104938250386,0.101729163945,0.0988960442567,0.0963617904044
0.17435527555,0.151123621501,0.137225923665,0.127589279445,0.120311071132,0.114551680224,0.10978137532,0.105750967321,0.102242340884,0.0991474765201,0.0963617904044
0.190067196756,0.15796953418,0.141385566884,0.130253309006,0.122084143434,0.115767484687,0.110652938422,0.106356532016,0.102642403069,0.0993495865837,0.0963617904044
0.229869414185,0.165255816227,0.145717331764,0.133241547829,0.124171141572,0.11716101724,0.111581342554,0.106971715157,0.10303551033,0.0995470982833,0.0963617904044
0.0688820075239,0.176119683683,0.150717343227,0.136875197824,0.1268405969,0.119041566086,0.112812354778,0.107744957954,0.103492343574,0.0997706325905,0.0963617904044
0.0629733951879,0.210590077285,0.156854445144,0.140977243355,0.130163198327,0.121544955718,0.114502984905,0.108787878842,0.104076714524,0.100037619305,0.0963617904044
